machineID;machineID_desc;maint_comp;maint_date;job_type;job_class;entity;source
B7284T0027-GRPROD;GROUPAGE DE PRODUITS;B7284T0027-GRPROD-PO;2023-06-22;CORR;PNEU;LLK;2023_CORRECTIF
B7284T0027-GRPROD;GROUPAGE DE PRODUITS;B7284T0027-GRPROD-PO;2023-07-15;CORR;PNEU;LLK;2023_CORRECTIF
B7284T0027-GRPROD;GROUPAGE DE PRODUITS;B7284T0027-GRPROD-TG;2023-07-29;CORR;ELEC;LLK;2023_CORRECTIF
B7284T0027-GRPROD;GROUPAGE DE PRODUITS;B7284T0027-GRPROD-PO;2023-08-05;CORR;MECA;LLK;2023_CORRECTIF
B7284T0027-GRPROD;GROUPAGE DE PRODUITS;B7284T0027-GRPROD-PO;2023-08-13;CORR;ELEC;LLK;2023_CORRECTIF
B7284T0027-MAGPAL;MAGASIN PALETTES;B7284T0027-MAGPAL-EF;2023-04-08;CORR;PREVEN;LLK;2023_CORRECTIF
B7284T0027-MAGPAL;MAGASIN PALETTES;B7284T0027-MAGPAL-EF;2023-04-08;CORR;PREVEN;LLK;2023_CORRECTIF
B7284T0027-MAGPAL;MAGASIN PALETTES;B7284T0027-MAGPAL-EF;2023-05-27;CORR;MECA;LLK;2023_CORRECTIF
B7284T0027-MAGPAL;MAGASIN PALETTES;B7284T0027-MAGPAL-EF;2023-07-29;CORR;MECA;LLK;2023_CORRECTIF
B7284T0027-MAGPAL;MAGASIN PALETTES;B7284T0027-MAGPAL-EF;2023-08-07;CORR;ELEC;LLK;2023_CORRECTIF
B7284T0027-MAGPAL;MAGASIN PALETTES;B7284T0027-MAGPAL-EF;2023-08-11;CORR;MECA;LLK;2023_CORRECTIF
B7284T0027-MAGPAL;MAGASIN PALETTES;B7284T0027-MAGPAL-EF;2023-12-10;CORR;ELEC;LLK;2023_CORRECTIF
B7284T0027-PALPRO;PALETTISATION PRODUITS;B7284T0027-PALPRO-TA;2023-04-08;CORR;PREVEN;LLK;2023_CORRECTIF
B7284T0027-PALPRO;PALETTISATION PRODUITS;B7284T0027-PALPRO-TA;2023-04-08;CORR;PREVEN;LLK;2023_CORRECTIF
B7284T0027-PALPRO;PALETTISATION PRODUITS;B7284T0027-PALPRO-TA;2023-04-14;CORR;MECA;LLK;2023_CORRECTIF
B7284T0027-PALPRO;PALETTISATION PRODUITS;B7284T0027-PALPRO-ET;2023-06-21;CORR;MECA;LLK;2023_CORRECTIF
B7284T0027-PALPRO;PALETTISATION PRODUITS;B7284T0027-PALPRO-ET;2023-06-25;CORR;MECA;LLK;2023_CORRECTIF
B7284T0027-PALPRO;PALETTISATION PRODUITS;B7284T0027-PALPRO-TA;2023-07-16;CORR;MECA;LLK;2023_CORRECTIF
B7284T0027-PALPRO;PALETTISATION PRODUITS;B7284T0027-PALPRO-ET;2023-07-30;CORR;ELEC;LLK;2023_CORRECTIF
B7284T0027-PALPRO;PALETTISATION PRODUITS;B7284T0027-PALPRO-ET;2023-08-20;CORR;MECA;LLK;2023_CORRECTIF
B7284T0027-PALPRO;PALETTISATION PRODUITS;B7284T0027-PALPRO-EL;2023-11-19;CORR;MECA;LLK;2023_CORRECTIF
B7284T0027-PALPRO;PALETTISATION PRODUITS;B7284T0027-PALPRO-TA;2023-12-21;CORR;MECA;LLK;2023_CORRECTIF
B7284T0027-PINTER;PRISE INTERCALAIRES;B7284T0027-PINTER-BI;2023-03-07;CORR;MECA;LLK;2023_CORRECTIF
B7284T0027-PINTER;PRISE INTERCALAIRES;B7284T0027-PINTER-BI;2023-04-08;PREV;PREVEN;LLK;2023_PREVENTIF
B7284T0027-PINTER;PRISE INTERCALAIRES;B7284T0027-PINTER-BI;2023-07-31;CORR;MECA;LLK;2023_CORRECTIF
B7284T0027-PINTER;PRISE INTERCALAIRES;B7284T0027-PINTER-BI;2023-08-03;CORR;MECA;LLK;2023_CORRECTIF
B7284T0027-PINTER;PRISE INTERCALAIRES;B7284T0027-PINTER-BI;2023-10-26;CORR;MECA;LLK;2023_CORRECTIF
B7284T0029-ARMELE;ARMOIRE ELECTRIQUE PALETTISEUR;B7284T0029-ARMELE-CE;2023-04-08;CORR;PREVEN;LLK;2023_CORRECTIF
B7284T0029-ARMELE;ARMOIRE ELECTRIQUE PALETTISEUR;B7284T0029-ARMELE-AU;2023-04-08;CORR;PREVEN;LLK;2023_CORRECTIF
B7284T0029-ENTPRO;ENTREE PRODUITS PALETTISEUR;B7284T0029-ENTPRO-CP;2023-02-06;CORR;MECA;LLK;2023_CORRECTIF
B7284T0029-ENTPRO;ENTREE PRODUITS PALETTISEUR;B7284T0029-ENTPRO-CP;2023-04-08;CORR;PREVEN;LLK;2023_CORRECTIF
B7284T0029-ENTPRO;ENTREE PRODUITS PALETTISEUR;B7284T0029-ENTPRO-CP;2023-04-08;CORR;PREVEN;LLK;2023_CORRECTIF
B7284T0029-ENTPRO;ENTREE PRODUITS PALETTISEUR;B7284T0029-ENTPRO-CP;2023-04-08;CORR;PREVEN;LLK;2023_CORRECTIF
B7284T0029-ENTPRO;ENTREE PRODUITS PALETTISEUR;B7284T0029-ENTPRO-CP;2023-06-01;CORR;MECA;LLK;2023_CORRECTIF
B7284T0029-GRPROD;GROUPAGE DE PRODUITS;B7284T0029-GRPROD-PO;2023-07-06;CORR;MECA;LLK;2023_CORRECTIF
B7284T0029-GRPROD;GROUPAGE DE PRODUITS;B7284T0029-GRPROD-TG;2023-08-03;CORR;ELEC;LLK;2023_CORRECTIF
B7284T0029-GRPROD;GROUPAGE DE PRODUITS;B7284T0029-GRPROD-TG;2023-08-09;CORR;MECA;LLK;2023_CORRECTIF
B7284T0029-GRPROD;GROUPAGE DE PRODUITS;B7284T0029-GRPROD-TG;2023-08-27;CORR;MECA;LLK;2023_CORRECTIF
B7284T0029-PALPRO;PALETTISATION PRODUITS;B7284T0029-PALPRO-EL;2023-08-08;CORR;MECA;LLK;2023_CORRECTIF
B7284T0029-PALPRO;PALETTISATION PRODUITS;B7284T0029-PALPRO-TA;2023-08-26;CORR;MECA;LLK;2023_CORRECTIF
B7284T0029-PINTER;PRISE INTERCALAIRES;B7284T0029-PINTER-BI;2023-02-17;CORR;ELEC;LLK;2023_CORRECTIF
B7284T0029-PINTER;PRISE INTERCALAIRES;B7284T0029-PINTER-BI;2023-03-25;CORR;MECA;LLK;2023_CORRECTIF
B7284T0029-PINTER;PRISE INTERCALAIRES;B7284T0029-PINTER-BI;2023-04-03;CORR;MECA;LLK;2023_CORRECTIF
B7284T0029-PINTER;PRISE INTERCALAIRES;B7284T0029-PINTER-BI;2023-04-08;CORR;PREVEN;LLK;2023_CORRECTIF
B7284T0029-PINTER;PRISE INTERCALAIRES;B7284T0029-PINTER-BI;2023-04-08;CORR;PREVEN;LLK;2023_CORRECTIF
B7284T0029-PINTER;PRISE INTERCALAIRES;B7284T0029-PINTER-BI;2023-04-08;CORR;PREVEN;LLK;2023_CORRECTIF
B7284T0029-PINTER;PRISE INTERCALAIRES;B7284T0029-PINTER-BI;2023-04-08;CORR;PREVEN;LLK;2023_CORRECTIF
B7284T0029-PINTER;PRISE INTERCALAIRES;B7284T0029-PINTER-BI;2023-04-08;CORR;PREVEN;LLK;2023_CORRECTIF
B7284T0029-PINTER;PRISE INTERCALAIRES;B7284T0029-PINTER-BI;2023-04-08;CORR;PREVEN;LLK;2023_CORRECTIF
B7284T0029-PINTER;PRISE INTERCALAIRES;B7284T0029-PINTER-BI;2023-04-08;CORR;PREVEN;LLK;2023_CORRECTIF
B7284T0029-PINTER;PRISE INTERCALAIRES;B7284T0029-PINTER-BI;2023-04-21;CORR;MECA;LLK;2023_CORRECTIF
B7284T0029-PINTER;PRISE INTERCALAIRES;B7284T0029-PINTER-BI;2023-05-24;CORR;CTCONF;LLK;2023_CORRECTIF
B7284T0029-PINTER;PRISE INTERCALAIRES;B7284T0029-PINTER-BI;2023-05-27;CORR;MECA;LLK;2023_CORRECTIF
B7284T0029-PINTER;PRISE INTERCALAIRES;B7284T0029-PINTER-BI;2023-07-29;CORR;MECA;LLK;2023_CORRECTIF
B7284T0029-PINTER;PRISE INTERCALAIRES;B7284T0029-PINTER-BI;2023-07-31;CORR;MECA;LLK;2023_CORRECTIF
B7284T0029-PINTER;PRISE INTERCALAIRES;B7284T0029-PINTER-BI;2023-08-14;CORR;PNEU;LLK;2023_CORRECTIF
B7284T0029-PINTER;PRISE INTERCALAIRES;B7284T0029-PINTER-BI;2023-08-17;CORR;MECA;LLK;2023_CORRECTIF
B7284T0029-PINTER;PRISE INTERCALAIRES;B7284T0029-PINTER-BI;2023-08-29;CORR;MECA;LLK;2023_CORRECTIF
B7284T0031-003;STATION DE REGROUPEMENT;B7284T0031-078;2023-06-01;CORR;PREVEN;ELKS_UAP2;2023_CORRECTIF
B7286T0019-ARMELE;ARMOIRE ELECTRIQUE PRINCIPALE BANDROLEUSE;B7286T0019-ARMELE-CE;2023-11-06;CORR;ELEC;LLK;2023_CORRECTIF
B7290T0003-EQSOMA;EQUIPEMENTS SOUS MACHINE;B7290T0003-EQSOMA-CP;2023-06-13;CORR;MECA;LLK;2023_CORRECTIF
B7290T0003-EQSOMA;EQUIPEMENTS SOUS MACHINE;B7290T0003-EQSOMA-CR;2023-07-05;CORR;MECA;LLK;2023_CORRECTIF
B7290T0003-EQSOMA;EQUIPEMENTS SOUS MACHINE;B7290T0003-EQSOMA-TE;2023-07-12;CORR;MECA;LLK;2023_CORRECTIF
B7290T0003-EQSOMA;EQUIPEMENTS SOUS MACHINE;B7290T0003-EQSOMA-CR;2023-07-19;CORR;MECA;LLK;2023_CORRECTIF
B7290T0003-EQSOMA;EQUIPEMENTS SOUS MACHINE;B7290T0003-EQSOMA-TE;2023-10-28;CORR;ELEC;LLK;2023_CORRECTIF
B7290T0004-EQSOMA;EQUIPEMENTS SOUS MACHINE;B7290T0004-EQSOMA-CP;2023-04-08;CORR;PREVEN;LLK;2023_CORRECTIF
B7290T0004-EQSOMA;EQUIPEMENTS SOUS MACHINE;B7290T0004-EQSOMA-CP;2023-04-16;CORR;ELEC;LLK;2023_CORRECTIF
B7290T0004-EQSOMA;EQUIPEMENTS SOUS MACHINE;B7290T0004-EQSOMA-CP;2023-04-18;CORR;MECA;LLK;2023_CORRECTIF
B7290T0004-EQSOMA;EQUIPEMENTS SOUS MACHINE;B7290T0004-EQSOMA-CP;2023-05-13;CORR;MECA;LLK;2023_CORRECTIF
B7290T0004-EQSOMA;EQUIPEMENTS SOUS MACHINE;B7290T0004-EQSOMA-CP;2023-07-01;CORR;MECA;LLK;2023_CORRECTIF
B7290T0004-EQSOMA;EQUIPEMENTS SOUS MACHINE;B7290T0004-EQSOMA-TE;2023-07-11;CORR;MECA;LLK;2023_CORRECTIF
B7290T0005-EQSOMA;EQUIPEMENTS SOUS MACHINE;B7290T0005-EQSOMA-CP;2023-04-08;CORR;PREVEN;LLK;2023_CORRECTIF
B7290T0005-SECHOU;SECURITE HOUSSEUSE;B7290T0005-SECHOU-BA;2023-04-16;CORR;ELEC;LLK;2023_CORRECTIF
B7290T8001-J03;EQUIPEMENTS SOUS MACHINE;B7290T8001-J34;2023-05-25;CORR;MECA;ELKS_UAP1;2023_CORRECTIF
B7759T8004-J11;CONVOYEURS D'ENTREE;B7759T8004-J05;2023-06-01;CORR;PREVEN;ELKS_UAP1;2023_CORRECTIF
B7759T8004-J11;CONVOYEURS D'ENTREE;B7759T8004-J03;2023-06-01;CORR;PREVEN;ELKS_UAP1;2023_CORRECTIF
B7759T8004-J11;CONVOYEURS D'ENTREE;B7759T8004-J03;2023-12-13;CORR;ELEC;ELKS_UAP1;2023_CORRECTIF
BCH02-FOURIR-01;FOUR SBO;BCH02-CHTOUR-01;2023-12-07;CORR;ELEC;BCH;2023_CORRECTIF
BCH02-TRANSF-01;TRANSFERTS;BCH02-TRANSF-03;2023-08-16;CORR;CHAUDR;BCH;2023_CORRECTIF
BCH03-ASCENS-01;ASCENSEUR;BCH03-ASCENS-02;2023-12-20;CORR;CHAUDR;BCH;2023_CORRECTIF
BCH03-BRTOUR-01;BRAS TOURNANT;BCH03-ENTRAI-03;2023-12-28;CORR;CHAUDR;BCH;2023_CORRECTIF
BCH04-ASCENS-01;ASCENSEUR;BCH04-PRESSE-01;2023-11-30;CORR;CHAUDR;BCH;2023_CORRECTIF
BCH04-ASCENS-01;ASCENSEUR;BCH04-PMOBIL-01;2023-12-24;CORR;CHAUDR;BCH;2023_CORRECTIF
BCH05-ALPREF-01;ALIMENTATION PREFORMES;BCH05-ORIDEM-01;2023-04-18;CORR;MECA;BCH;2023_CORRECTIF
BCH05-ASCENS-01;ASCENSEUR;BCH05-PRESSE-01;2023-10-04;CORR;CHAUDR;BCH;2023_CORRECTIF
BCH05-CONMEC-07;CONVOYEURS A ROULEAUX BANDEROLEUSE;BCH05-CONMEC-11;2023-08-06;CORR;MECA;BCH;2023_CORRECTIF
BCH05-PREFRM-01;PREFORMATEUR;BCH05-POUSSE-01;2023-11-10;CORR;CHAUDR;BCH;2023_CORRECTIF
BCH05-ROSOUF-02;ROUE DE SOUFFLAGE;BCH05-POSOUF-02;2023-11-11;CORR;CHAUDR;BCH;2023_CORRECTIF
BCH06-ETACOM-17;ETAGES DE COMPRESSION;BCH06-ETACOM-19;2023-12-19;CORR;CHAUDR;BCH;2023_CORRECTIF
BCH06-SYSTGES-01;SYSTEME DE GESTION AIR COMPRESSEUR 40 BAR SIAD;BCH06-ARMGES-01;2023-12-14;CORR;ELEC;BCH;2023_CORRECTIF
BCH07-CEDIFAIR-01;CIRCUIT DIFFUTION D'AIR;BCH07-RIDAIR-04;2023-11-20;CORR;ELEC;BCH;2023_CORRECTIF
BCH11-UNALSE-03;UNITE ALIMENTATION ET SECHAGE;BCH11-ALIPET-03;2023-10-12;CORR;PREVEN;UPL_S;2023_CORRECTIF
BCH11-UNALSE-03;UNITE ALIMENTATION ET SECHAGE;BCH11-SECSEC-03;2023-10-12;CORR;PREVEN;UPL_S;2023_CORRECTIF
BCH11-UNINJE-01;UNITE INJECTION;BCH11-TRSMPL-01;2023-12-20;CORR;MECA;UPL_S;2023_CORRECTIF
UPL-B6050T-004;Station Dosage et Mixage Gravemetrique;B3628R-004;2023-10-30;CORR;PREVNT;UPL_B2;2023_CORRECTIF
UPL-B8638T-001;Refroidisseur GREEN BOX BEJAIA;B3539T-002;2023-09-19;CORR;HYDR;UPL_B2;2023_CORRECTIF
UPL-B8638T-001;Refroidisseur GREEN BOX BEJAIA;B3652R-001;2023-12-20;CORR;FC;UPL_B2;2023_CORRECTIF
